r,p,st,bids,asks,cbid,cask,trade,price,bprofit,sprofit,bind,sind
4,0,9,"[0.72, 0.17, None, 0.46]","[0.27, 0.87, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
4,0,10,"[0.79, 0.6, None, 0.46]","[0.24, 0.63, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
4,0,11,"[0.77, 0.47, None, 0.46]","[0.26, 0.88, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
4,0,12,"[0.61, 0.41, None, 0.46]","[0.34, 0.92, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
4,0,13,"[0.45, 0.02, None, 0.46]","[0.39, 0.41, None, 0.52]",,,True,0.42,0.04,0.04,B3,S0
4,0,14,"[0.45, 0.51, None, 0.43]","[0.41, 0.31, None, 0.52]",,,True,0.41,0.24,0.13,B1,S1
4,0,15,"[0.45, 0.16, None, 0.43]","[0.41, 0.53, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
4,0,16,"[0.45, 0.19, None, 0.43]","[0.45, 0.85, None, 0.52]",0.45,0.45,False,,,,,
4,0,17,"[0.45, 0.2, 0.45, 0.43]","[0.45, 0.32, 0.45, 0.52]",,,True,0.39,0.54,0.1,B2,S1
4,0,18,"[0.45, 0.02, None, 0.43]","[0.45, 0.83, None, 0.52]",0.45,0.45,False,,,,,
4,0,19,"[0.45, 0.25, 0.45, 0.43]","[0.45, 0.54, 0.45, 0.52]",,,True,0.45,0.47,0.29,B2,S2
4,0,20,"[0.45, 0.39, None, 0.43]","[0.45, 0.73, None, 0.52]",0.45,0.45,False,,,,,
4,0,21,"[0.45, 0.22, 0.45, 0.43]","[0.45, 0.51, 0.45, 0.52]",,,True,0.45,0.44,0.28,B2,S2
4,0,22,"[0.45, 0.52, None, 0.43]","[0.45, 0.94, None, 0.52]",,,True,0.49,0.15,0.03,B1,S0
4,0,23,"[0.45, 0.56, None, 0.43]","[0.69, 1.0, None, 0.52]",,,True,0.54,0.05,0.02,B1,S3
4,0,24,"[0.45, 0.34, None, 0.43]","[0.69, 0.35, None, 0.52]",,,True,0.4,0.05,0.05,B0,S1
4,0,25,"[0.43, 0.53, None, 0.43]","[0.69, 0.65, None, 0.52]",,,True,0.53,0.05,0.01,B1,S3
4,0,26,"[0.43, 0.32, None, 0.43]","[0.69, 0.84, None, 0.54]",0.43,0.54,False,,,,,
4,0,27,"[0.43, 0.35, 0.54, 0.43]","[0.69, 0.98, 0.43, 0.54]",,,True,0.49,0.3,0.27,B2,S2
4,0,28,"[0.43, 0.31, None, 0.43]","[0.69, 0.95, None, 0.54]",0.43,0.54,False,,,,,
4,0,29,"[0.43, 0.22, 0.54, 0.43]","[0.69, 0.98, 0.43, 0.54]",,,True,0.49,0.11,0.26,B2,S2
4,0,30,"[0.43, 0.5, None, 0.43]","[0.69, 0.66, None, 0.54]",0.5,0.54,False,,,,,
4,0,31,"[0.43, 0.1, 0.01, 0.43]","[0.69, 0.66, 0.5, 0.54]",,,True,0.5,0.06,0.23,B1,S2
4,0,32,"[0.43, 0.25, None, 0.43]","[0.69, 0.55, None, 0.54]",0.43,0.54,False,,,,,
4,0,33,"[0.43, 0.21, 0.01, 0.43]","[0.69, 0.62, 0.43, 0.54]",,,True,0.43,0.0,0.11,B0,S2
4,0,34,"[0.33, 0.43, None, 0.43]","[0.69, 0.68, None, 0.54]",0.43,0.54,False,,,,,
4,0,35,"[0.33, 0.14, 0.01, 0.43]","[0.69, 0.7, 0.99, 0.54]",0.43,0.54,False,,,,,
4,0,36,"[0.33, 0.01, 0.01, 0.43]","[0.69, 0.76, 0.99, 0.54]",0.43,0.54,False,,,,,
4,0,37,"[0.33, 0.25, 0.01, 0.43]","[0.69, 0.7, 0.99, 0.54]",0.43,0.54,False,,,,,
4,0,38,"[0.33, 0.32, 0.01, 0.43]","[0.69, 0.48, 0.99, 0.54]",0.43,0.48,False,,,,,
4,0,39,"[0.33, 0.12, 0.48, 0.43]","[0.69, 0.93, 0.99, 0.54]",,,True,0.48,0.1,0.07,B2,S1
4,0,40,"[0.33, 0.33, None, 0.43]","[0.69, 0.92, None, 0.54]",0.43,0.54,False,,,,,
4,0,41,"[0.33, 0.45, 0.01, 0.43]","[0.69, 0.44, 0.99, 0.54]",,,True,0.45,0.11,0.02,B1,S1
4,0,42,"[0.33, 0.09, None, 0.43]","[0.69, 0.95, None, 0.54]",0.43,0.54,False,,,,,
4,0,43,"[0.33, 0.28, 0.01, 0.43]","[0.69, 0.79, 0.99, 0.54]",0.43,0.54,False,,,,,
4,0,44,"[0.33, 0.21, 0.01, 0.43]","[0.69, 0.77, 0.99, 0.54]",0.43,0.54,False,,,,,
4,0,45,"[0.33, 0.26, 0.01, 0.43]","[0.69, 0.79, 0.99, 0.54]",0.43,0.54,False,,,,,
4,0,46,"[0.33, 0.08, 0.01, 0.43]","[0.69, 0.66, 0.99, 0.54]",0.43,0.54,False,,,,,
4,0,47,"[0.33, 0.15, 0.01, 0.43]","[0.69, 0.98, 0.99, 0.54]",0.43,0.54,False,,,,,
4,0,48,"[0.33, 0.21, 0.54, 0.43]","[0.69, 0.56, 0.43, 0.54]",,,True,0.49,0.04,0.08,B2,S2
4,0,49,"[0.33, 0.04, None, 0.43]","[0.69, 0.99, None, 0.54]",0.43,0.54,False,,,,,
5,0,0,"[0.0, 0.57, None, 0.98]","[1.0, 0.54, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
5,0,1,"[0.1, 0.05, None, 0.86]","[0.9, 0.44, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
5,0,2,"[0.19, 0.24, None, 0.77]","[0.81, 0.17, None, 0.25]",,,True,0.47,0.3,0.4,B3,S1
5,0,3,"[0.29, 0.48, None, 0.71]","[0.71, 0.9, None, 0.25]",,,True,0.48,0.23,0.23,B3,S3
5,0,4,"[0.38, 0.05, None, 0.71]","[0.62, 0.46, None, 0.28]",,,True,0.5,0.21,0.21,B3,S3
5,0,5,"[0.48, 0.19, None, 0.62]","[0.52, 0.83, None, 0.3]",,,True,0.46,0.16,0.16,B3,S3
5,0,6,"[0.57, 0.1, None, 0.61]","[0.43, 1.0, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
5,0,7,"[0.67, 0.17, None, 0.46]","[0.33, 0.51, None, 0.52]",,,True,0.5,0.45,0.45,B0,S0
5,0,8,"[0.74, 0.55, None, 0.46]","[0.3, 0.32, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
5,0,9,"[0.72, 0.44, None, 0.46]","[0.27, 0.92, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
5,0,10,"[0.79, 0.53, None, 0.46]","[0.24, 0.53, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
5,0,11,"[0.77, 0.53, None, 0.46]","[0.26, 0.78, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
5,0,12,"[0.61, 0.44, None, 0.46]","[0.34, 0.43, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
5,0,13,"[0.45, 0.38, None, 0.46]","[0.39, 0.3, None, 0.52]",,,True,0.38,0.08,0.1,B3,S1
5,0,14,"[0.45, 0.59, None, 0.43]","[0.39, 0.47, None, 0.52]",,,True,0.49,0.16,0.1,B1,S0
5,0,15,"[0.45, 0.61, None, 0.43]","[0.41, 0.79, None, 0.52]",,,True,0.51,0.13,0.1,B1,S0
5,0,16,"[0.45, 0.12, None, 0.43]","[0.45, 0.84, None, 0.52]",0.45,0.45,False,,,,,
5,0,17,"[0.45, 0.52, 0.45, 0.43]","[0.45, 0.44, 0.45, 0.52]",,,True,0.48,0.11,0.2,B1,S1
5,0,18,"[0.45, 0.46, None, 0.43]","[0.45, 0.54, None, 0.52]",,,True,0.46,0.12,0.01,B1,S0
5,0,19,"[0.45, 0.1, None, 0.43]","[0.69, 0.48, None, 0.52]",0.45,0.48,False,,,,,
5,0,20,"[0.45, 0.41, 0.48, 0.43]","[0.69, 0.9, 0.45, 0.52]",,,True,0.46,0.46,0.31,B2,S2
5,0,21,"[0.45, 0.11, None, 0.43]","[0.69, 0.42, None, 0.52]",,,True,0.43,0.02,0.08,B0,S1
5,0,22,"[0.45, 0.06, None, 0.43]","[0.69, 0.8, None, 0.52]",0.45,0.52,False,,,,,
5,0,23,"[0.45, 0.13, 0.52, 0.43]","[0.69, 0.99, 0.45, 0.52]",,,True,0.48,0.43,0.31,B2,S2
5,0,24,"[0.45, 0.41, None, 0.43]","[0.69, 0.67, None, 0.52]",0.45,0.52,False,,,,,
5,0,25,"[0.45, 0.23, 0.52, 0.43]","[0.69, 0.53, 0.45, 0.52]",,,True,0.48,0.41,0.26,B2,S2
5,0,26,"[0.45, 0.41, None, 0.43]","[0.69, 0.43, None, 0.52]",,,True,0.44,0.01,0.03,B0,S1
5,0,27,"[0.43, 0.44, None, 0.43]","[0.69, 0.8, None, 0.52]",0.44,0.52,False,,,,,
5,0,28,"[0.43, 0.43, 0.52, 0.43]","[0.69, 0.63, 0.44, 0.52]",,,True,0.48,0.31,0.25,B2,S2
5,0,29,"[0.43, 0.37, None, 0.43]","[0.69, 0.74, None, 0.52]",0.43,0.52,False,,,,,
5,0,30,"[0.43, 0.01, 0.52, 0.43]","[0.69, 0.98, 0.43, 0.52]",,,True,0.48,0.12,0.2,B2,S2
5,0,31,"[0.43, 0.55, None, 0.43]","[0.69, 0.52, None, 0.52]",,,True,0.53,0.03,0.02,B1,S3
5,0,32,"[0.43, 0.15, None, 0.43]","[0.69, 0.47, None, 0.52]",0.43,0.47,False,,,,,
5,0,33,"[0.43, 0.31, 0.47, 0.43]","[0.69, 0.7, 0.43, 0.52]",,,True,0.45,0.13,0.13,B2,S2
5,0,34,"[0.43, 0.44, None, 0.43]","[0.69, 0.73, None, 0.52]",0.44,0.52,False,,,,,
5,0,35,"[0.43, 0.16, 0.01, 0.43]","[0.69, 0.49, 0.99, 0.52]",,,True,0.47,0.08,0.04,B1,S1
5,0,36,"[0.43, 0.23, None, 0.43]","[0.69, 0.45, None, 0.52]",0.43,0.45,False,,,,,
5,0,37,"[0.43, 0.27, 0.45, 0.43]","[0.69, 0.85, 0.99, 0.52]",,,True,0.45,0.07,0.0,B2,S1
5,0,38,"[0.43, 0.21, None, 0.43]","[0.69, 0.93, None, 0.52]",0.43,0.52,False,,,,,
5,0,39,"[0.43, 0.37, 0.01, 0.43]","[0.69, 0.86, 0.99, 0.52]",0.43,0.52,False,,,,,
5,0,40,"[0.43, 0.07, 0.01, 0.43]","[0.69, 0.86, 0.99, 0.52]",0.43,0.52,False,,,,,
5,0,41,"[0.43, 0.43, 0.01, 0.43]","[0.69, 0.73, 0.99, 0.52]",0.43,0.52,False,,,,,
5,0,42,"[0.43, 0.13, 0.01, 0.43]","[0.69, 0.69, 0.99, 0.52]",0.43,0.52,False,,,,,
5,0,43,"[0.43, 0.31, 0.01, 0.43]","[0.69, 0.7, 0.99, 0.52]",0.43,0.52,False,,,,,
5,0,44,"[0.43, 0.25, 0.01, 0.43]","[0.69, 0.84, 0.99, 0.52]",0.43,0.52,False,,,,,
5,0,45,"[0.43, 0.26, 0.01, 0.43]","[0.69, 0.76, 0.99, 0.52]",0.43,0.52,False,,,,,
5,0,46,"[0.43, 0.11, 0.01, 0.43]","[0.69, 0.55, 0.99, 0.52]",0.43,0.52,False,,,,,
5,0,47,"[0.43, 0.35, 0.01, 0.43]","[0.69, 0.67, 0.99, 0.52]",0.43,0.52,False,,,,,
5,0,48,"[0.43, 0.14, 0.52, 0.43]","[0.69, 0.71, 0.43, 0.52]",0.52,0.43,False,,,,,
5,0,49,"[0.43, 0.43, 0.43, 0.43]","[0.69, 0.94, 0.52, 0.52]",0.52,0.43,False,,,,,
6,0,0,"[0.0, 0.56, None, 0.98]","[1.0, 0.79, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
6,0,1,"[0.1, 0.18, None, 0.86]","[0.9, 0.69, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
6,0,2,"[0.19, 0.37, None, 0.77]","[0.81, 0.36, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
6,0,3,"[0.29, 0.23, None, 0.71]","[0.71, 0.69, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
6,0,4,"[0.38, 0.58, None, 0.71]","[0.62, 0.99, None, 0.3]",,,True,0.51,0.21,0.21,B3,S3
6,0,5,"[0.48, 0.07, None, 0.62]","[0.52, 0.56, None, 0.37]",,,True,0.5,0.13,0.13,B3,S3
6,0,6,"[0.57, 0.53, None, 0.61]","[0.43, 0.7, None, 0.52]",,,True,0.52,0.09,0.47,B3,S0
6,0,7,"[0.67, 0.15, None, 0.46]","[0.38, 0.5, None, 0.52]",,,True,0.53,0.43,0.41,B0,S0
6,0,8,"[0.74, 0.1, None, 0.46]","[0.35, 0.23, None, 0.52]",,,True,0.48,0.44,0.42,B0,S1
6,0,9,"[0.72, 0.57, None, 0.46]","[0.27, 0.74, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
6,0,10,"[0.79, 0.54, None, 0.46]","[0.24, 0.46, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
6,0,11,"[0.77, 0.02, None, 0.46]","[0.26, 0.55, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
6,0,12,"[0.61, 0.3, None, 0.46]","[0.34, 0.9, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
6,0,13,"[0.45, 0.4, None, 0.46]","[0.39, 0.28, None, 0.52]",,,True,0.37,0.09,0.09,B3,S1
6,0,14,"[0.45, 0.12, None, 0.43]","[0.39, 0.96, None, 0.52]",,,True,0.42,0.03,0.03,B0,S0
6,0,15,"[0.45, 0.41, None, 0.43]","[0.41, 0.83, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
6,0,16,"[0.43, 0.38, None, 0.43]","[0.45, 0.45, None, 0.52]",0.43,0.45,False,,,,,
6,0,17,"[0.43, 0.5, 0.45, 0.43]","[0.45, 0.55, 0.43, 0.52]",,,True,0.47,0.18,0.31,B1,S2
6,0,18,"[0.43, 0.52, None, 0.43]","[0.45, 0.95, None, 0.52]",,,True,0.48,0.15,0.03,B1,S0
6,0,19,"[0.43, 0.15, None, 0.43]","[0.69, 0.43, None, 0.52]",,,True,0.43,0.0,0.15,B0,S1
6,0,20,"[0.33, 0.52, None, 0.43]","[0.69, 0.5, None, 0.52]",,,True,0.51,0.09,0.16,B1,S1
6,0,21,"[0.33, 0.45, None, 0.43]","[0.69, 0.7, None, 0.52]",0.45,0.52,False,,,,,
6,0,22,"[0.33, 0.31, 0.52, 0.43]","[0.69, 0.46, 0.45, 0.52]",,,True,0.49,0.44,0.31,B2,S2
6,0,23,"[0.33, 0.35, None, 0.43]","[0.69, 0.44, None, 0.52]",0.43,0.44,False,,,,,
6,0,24,"[0.33, 0.49, 0.44, 0.43]","[0.69, 0.76, 0.43, 0.52]",,,True,0.46,0.11,0.24,B1,S2
6,0,25,"[0.33, 0.04, None, 0.43]","[0.69, 0.87, None, 0.52]",0.43,0.52,False,,,,,
6,0,26,"[0.33, 0.56, 0.52, 0.43]","[0.69, 0.8, 0.43, 0.52]",,,True,0.5,0.07,0.27,B1,S2
6,0,27,"[0.33, 0.06, None, 0.43]","[0.69, 0.55, None, 0.52]",0.43,0.52,False,,,,,
6,0,28,"[0.33, 0.29, 0.52, 0.43]","[0.69, 0.67, 0.43, 0.52]",,,True,0.47,0.44,0.19,B2,S2
6,0,29,"[0.33, 0.55, None, 0.43]","[0.69, 0.84, None, 0.52]",,,True,0.53,0.02,0.02,B1,S3
6,0,30,"[0.33, 0.2, None, 0.43]","[0.69, 0.75, None, 0.52]",0.43,0.52,False,,,,,
6,0,31,"[0.33, 0.08, 0.52, 0.43]","[0.69, 0.93, 0.43, 0.52]",,,True,0.47,0.42,0.15,B2,S2
6,0,32,"[0.33, 0.15, None, 0.43]","[0.69, 0.77, None, 0.52]",0.43,0.52,False,,,,,
6,0,33,"[0.33, 0.43, 0.52, 0.43]","[0.69, 0.74, 0.99, 0.52]",,,True,0.52,0.27,0.0,B2,S3
6,0,34,"[0.33, 0.11, None, 0.43]","[0.69, 0.94, None, 0.54]",0.43,0.54,False,,,,,
6,0,35,"[0.33, 0.02, 0.54, 0.43]","[0.69, 0.5, 0.99, 0.54]",,,True,0.52,0.07,0.11,B2,S1
6,0,36,"[0.33, 0.45, None, 0.43]","[0.69, 0.49, None, 0.54]",0.45,0.49,False,,,,,
6,0,37,"[0.33, 0.0, 0.49, 0.43]","[0.69, 0.66, 0.99, 0.54]",,,True,0.49,0.1,0.06,B2,S1
6,0,38,"[0.33, 0.18, None, 0.43]","[0.69, 0.73, None, 0.54]",0.43,0.54,False,,,,,
6,0,39,"[0.33, 0.2, 0.01, 0.43]","[0.69, 0.77, 0.99, 0.54]",0.43,0.54,False,,,,,
6,0,40,"[0.33, 0.08, 0.01, 0.43]","[0.69, 0.46, 0.99, 0.54]",0.43,0.46,False,,,,,
6,0,41,"[0.33, 0.04, 0.46, 0.43]","[0.69, 0.61, 0.99, 0.54]",,,True,0.46,0.07,0.01,B2,S1
6,0,42,"[0.33, 0.37, None, 0.43]","[0.69, 0.85, None, 0.54]",0.43,0.54,False,,,,,
6,0,43,"[0.33, 0.13, 0.01, 0.43]","[0.69, 0.85, 0.99, 0.54]",0.43,0.54,False,,,,,
6,0,44,"[0.33, 0.03, 0.01, 0.43]","[0.69, 0.73, 0.99, 0.54]",0.43,0.54,False,,,,,
6,0,45,"[0.33, 0.16, 0.01, 0.43]","[0.69, 0.94, 0.99, 0.54]",0.43,0.54,False,,,,,
6,0,46,"[0.33, 0.06, 0.01, 0.43]","[0.69, 0.95, 0.99, 0.54]",0.43,0.54,False,,,,,
6,0,47,"[0.33, 0.02, 0.01, 0.43]","[0.69, 0.82, 0.99, 0.54]",0.43,0.54,False,,,,,
6,0,48,"[0.33, 0.44, 0.54, 0.43]","[0.69, 0.76, 0.43, 0.54]",0.54,0.43,False,,,,,
6,0,49,"[0.33, 0.21, 0.43, 0.43]","[0.69, 0.71, 0.54, 0.54]",0.54,0.43,False,,,,,
7,0,0,"[0.0, 0.38, None, 0.98]","[1.0, 0.53, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
7,0,1,"[0.1, 0.6, None, 0.86]","[0.9, 0.89, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
7,0,2,"[0.19, 0.45, None, 0.77]","[0.81, 0.41, None, 0.25]",,,True,0.51,0.26,0.26,B3,S3
7,0,3,"[0.29, 0.11, None, 0.71]","[0.71, 0.73, None, 0.28]",,,True,0.5,0.22,0.22,B3,S3
7,0,4,"[0.38, 0.02, None, 0.71]","[0.62, 0.93, None, 0.3]",,,True,0.51,0.21,0.21,B3,S3
7,0,5,"[0.48, 0.35, None, 0.62]","[0.52, 0.08, None, 0.37]",,,True,0.35,0.27,0.29,B3,S1
7,0,6,"[0.57, 0.34, None, 0.61]","[0.43, 0.3, None, 0.37]",,,True,0.46,0.15,0.18,B3,S1
7,0,7,"[0.67, 0.36, None, 0.46]","[0.33, 0.36, None, 0.37]",,,True,0.5,0.45,0.45,B0,S0
7,0,8,"[0.74, 0.11, None, 0.46]","[0.3, 0.52, None, 0.37]",,,True,0.52,0.41,0.4,B0,S0
7,0,9,"[0.72, 0.0, None, 0.46]","[0.27, 0.37, None, 0.37]",,,True,0.49,0.31,0.31,B0,S0
7,0,10,"[0.79, 0.31, None, 0.46]","[0.24, 0.56, None, 0.37]",,,True,0.51,0.27,0.27,B0,S0
7,0,11,"[0.77, 0.49, None, 0.46]","[0.26, 0.51, None, 0.37]",,,True,0.51,0.25,0.25,B0,S0
7,0,12,"[0.61, 0.13, None, 0.46]","[0.34, 0.93, None, 0.37]",,,True,0.47,0.13,0.13,B0,S0
7,0,13,"[0.45, 0.03, None, 0.46]","[0.39, 0.68, None, 0.37]",,,True,0.41,0.04,0.04,B3,S3
7,0,14,"[0.45, 0.61, None, 0.43]","[0.39, 0.52, None, 0.52]",,,True,0.5,0.15,0.11,B1,S0
7,0,15,"[0.45, 0.27, None, 0.43]","[0.41, 0.56, None, 0.52]",,,True,0.43,0.02,0.02,B0,S0
7,0,16,"[0.45, 0.62, None, 0.43]","[0.45, 0.51, None, 0.52]",,,True,0.53,0.1,0.08,B1,S0
7,0,17,"[0.45, 0.17, None, 0.43]","[0.69, 0.99, None, 0.52]",0.45,0.52,False,,,,,
7,0,18,"[0.45, 0.55, 0.52, 0.43]","[0.69, 0.52, 0.45, 0.52]",,,True,0.5,0.1,0.34,B1,S2
7,0,19,"[0.45, 0.21, None, 0.43]","[0.69, 0.42, None, 0.52]",,,True,0.43,0.02,0.15,B0,S1
7,0,20,"[0.43, 0.32, None, 0.43]","[0.69, 0.77, None, 0.52]",0.43,0.52,False,,,,,
7,0,21,"[0.43, 0.39, 0.52, 0.43]","[0.69, 0.75, 0.43, 0.52]",,,True,0.48,0.45,0.3,B2,S2
7,0,22,"[0.43, 0.18, None, 0.43]","[0.69, 0.94, None, 0.52]",0.43,0.52,False,,,,,
7,0,23,"[0.43, 0.26, 0.52, 0.43]","[0.69, 0.49, 0.43, 0.52]",,,True,0.48,0.44,0.25,B2,S2
7,0,24,"[0.43, 0.55, None, 0.43]","[0.69, 0.77, None, 0.52]",,,True,0.53,0.04,0.02,B1,S3
7,0,25,"[0.43, 0.4, None, 0.43]","[0.69, 0.75, None, 0.52]",0.43,0.52,False,,,,,
7,0,26,"[0.43, 0.14, 0.52, 0.43]","[0.69, 0.5, 0.43, 0.52]",,,True,0.48,0.42,0.25,B2,S2
7,0,27,"[0.43, 0.03, None, 0.43]","[0.69, 0.64, None, 0.52]",0.43,0.52,False,,,,,
7,0,28,"[0.43, 0.25, 0.52, 0.43]","[0.69, 0.88, 0.43, 0.52]",,,True,0.48,0.31,0.2,B2,S2
7,0,29,"[0.43, 0.07, None, 0.43]","[0.69, 0.96, None, 0.52]",0.43,0.52,False,,,,,
7,0,30,"[0.43, 0.01, 0.52, 0.43]","[0.69, 0.82, 0.43, 0.52]",,,True,0.48,0.12,0.15,B2,S2
7,0,31,"[0.43, 0.3, None, 0.43]","[0.69, 0.49, None, 0.52]",0.43,0.49,False,,,,,
7,0,32,"[0.43, 0.09, 0.49, 0.43]","[0.69, 0.35, 0.99, 0.52]",,,True,0.42,0.16,0.07,B2,S1
7,0,33,"[0.43, 0.51, None, 0.43]","[0.69, 0.45, None, 0.52]",,,True,0.48,0.09,0.07,B1,S1
7,0,34,"[0.43, 0.01, None, 0.43]","[0.69, 0.99, None, 0.52]",0.43,0.52,False,,,,,
7,0,35,"[0.43, 0.2, 0.01, 0.43]","[0.69, 0.67, 0.99, 0.52]",0.43,0.52,False,,,,,
7,0,36,"[0.43, 0.03, 0.01, 0.43]","[0.69, 0.8, 0.99, 0.52]",0.43,0.52,False,,,,,
7,0,37,"[0.43, 0.49, 0.01, 0.43]","[0.69, 0.52, 0.99, 0.52]",0.49,0.52,False,,,,,
7,0,38,"[0.43, 0.17, 0.01, 0.43]","[0.69, 0.52, 0.49, 0.52]",,,True,0.49,0.06,0.09,B1,S2
7,0,39,"[0.43, 0.45, None, 0.43]","[0.69, 0.94, None, 0.52]",0.45,0.52,False,,,,,
7,0,40,"[0.43, 0.44, 0.01, 0.43]","[0.69, 0.58, 0.99, 0.52]",0.45,0.52,False,,,,,
7,0,41,"[0.43, 0.08, 0.01, 0.43]","[0.69, 0.46, 0.99, 0.52]",0.45,0.46,False,,,,,
7,0,42,"[0.43, 0.28, 0.46, 0.43]","[0.69, 0.81, 0.99, 0.52]",,,True,0.46,0.06,0.03,B2,S1
7,0,43,"[0.43, 0.16, None, 0.43]","[0.69, 0.7, None, 0.52]",0.43,0.52,False,,,,,
7,0,44,"[0.43, 0.09, 0.01, 0.43]","[0.69, 0.85, 0.99, 0.52]",0.43,0.52,False,,,,,
7,0,45,"[0.43, 0.06, 0.01, 0.43]","[0.69, 0.54, 0.99, 0.52]",0.43,0.52,False,,,,,
7,0,46,"[0.43, 0.06, 0.01, 0.43]","[0.69, 0.98, 0.99, 0.52]",0.43,0.52,False,,,,,
7,0,47,"[0.43, 0.05, 0.01, 0.43]","[0.69, 0.55, 0.99, 0.52]",0.43,0.52,False,,,,,
7,0,48,"[0.43, 0.32, 0.52, 0.43]","[0.69, 0.59, 0.43, 0.52]",0.52,0.43,False,,,,,
7,0,49,"[0.43, 0.44, 0.43, 0.43]","[0.69, 0.5, 0.52, 0.52]",0.52,0.43,False,,,,,
8,0,0,"[0.0, 0.47, None, 0.98]","[1.0, 0.61, None, 0.1]",,,True,0.54,0.44,0.44,B3,S3
8,0,1,"[0.1, 0.45, None, 0.86]","[0.9, 0.59, None, 0.1]",,,True,0.48,0.38,0.38,B3,S3
8,0,2,"[0.19, 0.54, None, 0.77]","[0.81, 0.19, None, 0.25]",,,True,0.48,0.29,0.41,B3,S1
8,0,3,"[0.29, 0.48, None, 0.71]","[0.71, 0.62, None, 0.25]",,,True,0.48,0.23,0.23,B3,S3
8,0,4,"[0.38, 0.42, None, 0.71]","[0.62, 0.81, None, 0.28]",,,True,0.5,0.21,0.21,B3,S3
8,0,5,"[0.48, 0.41, None, 0.62]","[0.52, 0.99, None, 0.3]",,,True,0.46,0.16,0.16,B3,S3
8,0,6,"[0.57, 0.55, None, 0.61]","[0.43, 0.92, None, 0.37]",,,True,0.49,0.12,0.12,B3,S3
8,0,7,"[0.67, 0.55, None, 0.46]","[0.33, 0.94, None, 0.52]",,,True,0.5,0.45,0.45,B0,S0
8,0,8,"[0.74, 0.42, None, 0.46]","[0.3, 0.95, None, 0.52]",,,True,0.52,0.41,0.4,B0,S0
8,0,9,"[0.72, 0.42, None, 0.46]","[0.27, 0.79, None, 0.52]",,,True,0.49,0.31,0.31,B0,S0
8,0,10,"[0.79, 0.58, None, 0.46]","[0.24, 0.83, None, 0.52]",,,True,0.51,0.27,0.27,B0,S0
8,0,11,"[0.77, 0.15, None, 0.46]","[0.26, 0.54, None, 0.52]",,,True,0.51,0.25,0.25,B0,S0
8,0,12,"[0.61, 0.04, None, 0.46]","[0.34, 0.47, None, 0.52]",,,True,0.47,0.13,0.13,B0,S0
8,0,13,"[0.45, 0.51, None, 0.46]","[0.39, 0.71, None, 0.52]",,,True,0.45,0.2,0.06,B1,S0
8,0,14,"[0.45, 0.07, None, 0.46]","[0.41, 0.81, None, 0.52]",,,True,0.44,0.02,0.02,B3,S0
8,0,15,"[0.45, 0.5, None, 0.43]","[0.45, 0.97, None, 0.52]",,,True,0.47,0.16,0.02,B1,S0
8,0,16,"[0.45, 0.26, None, 0.43]","[0.69, 0.71, None, 0.52]",0.45,0.52,False,,,,,
8,0,17,"[0.45, 0.49, 0.52, 0.43]","[0.69, 0.34, 0.45, 0.52]",,,True,0.43,0.5,0.15,B2,S1
8,0,18,"[0.45, 0.01, None, 0.43]","[0.69, 0.92, None, 0.52]",0.45,0.52,False,,,,,
8,0,19,"[0.45, 0.23, 0.52, 0.43]","[0.69, 0.95, 0.45, 0.52]",,,True,0.48,0.43,0.33,B2,S2
8,0,20,"[0.45, 0.09, None, 0.43]","[0.69, 0.78, None, 0.52]",0.45,0.52,False,,,,,
8,0,21,"[0.45, 0.02, 0.52, 0.43]","[0.69, 0.77, 0.45, 0.52]",,,True,0.48,0.41,0.31,B2,S2
8,0,22,"[0.45, 0.39, None, 0.43]","[0.69, 0.89, None, 0.52]",0.45,0.52,False,,,,,
8,0,23,"[0.45, 0.11, 0.52, 0.43]","[0.69, 0.92, 0.45, 0.52]",,,True,0.48,0.31,0.26,B2,S2
8,0,24,"[0.45, 0.47, None, 0.43]","[0.69, 0.77, None, 0.52]",0.47,0.52,False,,,,,
