r,p,st,bids,asks,cbid,cask,trade,price,bprofit,sprofit,bind,sind
338,0,39,"[0.24, 0.09, 0.01, 0.35]","[0.49, 0.66, 0.99, 0.46]",0.35,0.46,False,,,,,
338,0,40,"[0.24, 0.11, 0.01, 0.35]","[0.49, 0.74, 0.99, 0.46]",0.35,0.46,False,,,,,
338,0,41,"[0.24, 0.4, 0.01, 0.35]","[0.49, 1.0, 0.99, 0.46]",0.4,0.46,False,,,,,
338,0,42,"[0.24, 0.29, 0.01, 0.35]","[0.49, 0.55, 0.99, 0.46]",0.4,0.46,False,,,,,
338,0,43,"[0.24, 0.37, 0.01, 0.35]","[0.49, 0.62, 0.99, 0.46]",0.4,0.46,False,,,,,
338,0,44,"[0.24, 0.17, 0.01, 0.35]","[0.49, 0.75, 0.99, 0.46]",0.4,0.46,False,,,,,
338,0,45,"[0.24, 0.41, 0.01, 0.35]","[0.49, 0.69, 0.99, 0.46]",0.41,0.46,False,,,,,
338,0,46,"[0.24, 0.14, 0.01, 0.35]","[0.49, 0.52, 0.99, 0.46]",0.41,0.46,False,,,,,
338,0,47,"[0.24, 0.36, 0.01, 0.35]","[0.49, 0.87, 0.99, 0.46]",0.41,0.46,False,,,,,
338,0,48,"[0.24, 0.23, 0.46, 0.35]","[0.49, 0.84, 0.41, 0.46]",,,True,0.44,0.06,0.1,B2,S2
338,0,49,"[0.24, 0.2, None, 0.35]","[0.49, 0.78, None, 0.46]",0.35,0.46,False,,,,,
339,0,0,"[0.0, 0.28, None, 0.95]","[1.0, 0.95, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
339,0,1,"[0.09, 0.09, None, 0.91]","[0.9, 0.96, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
339,0,2,"[0.19, 0.29, None, 0.87]","[0.8, 0.8, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
339,0,3,"[0.28, 0.41, None, 0.66]","[0.7, 0.16, None, 0.3]",,,True,0.41,0.25,0.4,B3,S1
339,0,4,"[0.38, 0.22, None, 0.35]","[0.6, 0.62, None, 0.3]",,,True,0.34,0.6,0.04,B0,S3
339,0,5,"[0.45, 0.48, None, 0.35]","[0.5, 0.32, None, 0.38]",,,True,0.4,0.45,0.35,B1,S1
339,0,6,"[0.54, 0.03, None, 0.35]","[0.4, 0.36, None, 0.38]",,,True,0.45,0.44,0.34,B0,S1
339,0,7,"[0.46, 0.81, None, 0.35]","[0.3, 0.51, None, 0.38]",,,True,0.56,0.28,0.55,B1,S0
339,0,8,"[0.52, 0.34, None, 0.35]","[0.49, 0.46, None, 0.38]",,,True,0.45,0.2,0.07,B0,S3
339,0,9,"[0.57, 0.08, None, 0.35]","[0.42, 0.17, None, 0.41]",,,True,0.37,0.26,0.24,B0,S1
339,0,10,"[0.38, 0.69, None, 0.35]","[0.36, 0.3, None, 0.41]",,,True,0.5,0.2,0.35,B1,S1
339,0,11,"[0.38, 0.44, None, 0.35]","[0.36, 0.96, None, 0.41]",,,True,0.4,0.11,0.04,B1,S0
339,0,12,"[0.38, 0.44, None, 0.35]","[0.44, 0.87, None, 0.41]",,,True,0.43,0.04,0.02,B1,S3
339,0,13,"[0.38, 0.31, None, 0.35]","[0.44, 0.6, None, 0.46]",0.38,0.44,False,,,,,
339,0,14,"[0.38, 0.38, 0.44, 0.35]","[0.44, 0.56, 0.38, 0.46]",,,True,0.41,0.44,0.41,B2,S2
339,0,15,"[0.38, 0.32, None, 0.35]","[0.44, 0.41, None, 0.46]",0.38,0.41,False,,,,,
339,0,16,"[0.38, 0.05, 0.41, 0.35]","[0.44, 0.4, 0.38, 0.46]",,,True,0.39,0.42,0.27,B2,S2
339,0,17,"[0.38, 0.19, None, 0.35]","[0.44, 0.53, None, 0.46]",0.38,0.44,False,,,,,
339,0,18,"[0.38, 0.14, 0.44, 0.35]","[0.44, 0.38, 0.38, 0.46]",,,True,0.41,0.32,0.15,B2,S2
339,0,19,"[0.38, 0.12, None, 0.35]","[0.44, 0.89, None, 0.46]",0.38,0.44,False,,,,,
339,0,20,"[0.38, 0.11, 0.44, 0.35]","[0.44, 0.73, 0.99, 0.46]",,,True,0.44,0.24,0.0,B2,S0
339,0,21,"[0.38, 0.35, None, 0.35]","[0.49, 0.73, None, 0.46]",0.38,0.46,False,,,,,
339,0,22,"[0.38, 0.34, 0.01, 0.35]","[0.49, 0.45, 0.99, 0.46]",0.38,0.45,False,,,,,
339,0,23,"[0.38, 0.32, 0.01, 0.35]","[0.49, 0.54, 0.99, 0.46]",0.38,0.45,False,,,,,
339,0,24,"[0.38, 0.26, 0.01, 0.35]","[0.49, 0.66, 0.99, 0.46]",0.38,0.45,False,,,,,
339,0,25,"[0.38, 0.37, 0.01, 0.35]","[0.49, 0.21, 0.99, 0.46]",,,True,0.29,0.09,0.11,B0,S1
339,0,26,"[0.24, 0.11, None, 0.35]","[0.49, 0.74, None, 0.46]",0.35,0.46,False,,,,,
339,0,27,"[0.24, 0.03, 0.01, 0.35]","[0.49, 0.66, 0.99, 0.46]",0.35,0.46,False,,,,,
339,0,28,"[0.24, 0.08, 0.01, 0.35]","[0.49, 0.45, 0.99, 0.46]",0.35,0.45,False,,,,,
339,0,29,"[0.24, 0.42, 0.01, 0.35]","[0.49, 0.83, 0.99, 0.46]",0.42,0.45,False,,,,,
339,0,30,"[0.24, 0.24, 0.01, 0.35]","[0.49, 0.43, 0.99, 0.46]",,,True,0.43,0.01,0.04,B1,S1
339,0,31,"[0.24, 0.19, None, 0.35]","[0.49, 0.76, None, 0.46]",0.35,0.46,False,,,,,
339,0,32,"[0.24, 0.36, 0.01, 0.35]","[0.49, 0.66, 0.99, 0.46]",0.36,0.46,False,,,,,
339,0,33,"[0.24, 0.3, 0.01, 0.35]","[0.49, 0.94, 0.99, 0.46]",0.36,0.46,False,,,,,
339,0,34,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.88, 0.99, 0.46]",0.36,0.46,False,,,,,
339,0,35,"[0.24, 0.38, 0.01, 0.35]","[0.49, 0.57, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,36,"[0.24, 0.32, 0.01, 0.35]","[0.49, 0.84, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,37,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.78, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,38,"[0.24, 0.15, 0.01, 0.35]","[0.49, 0.71, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,39,"[0.24, 0.3, 0.01, 0.35]","[0.49, 0.94, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,40,"[0.24, 0.17, 0.01, 0.35]","[0.49, 0.58, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,41,"[0.24, 0.2, 0.01, 0.35]","[0.49, 0.74, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,42,"[0.24, 0.33, 0.01, 0.35]","[0.49, 0.87, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,43,"[0.24, 0.26, 0.01, 0.35]","[0.49, 0.7, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,44,"[0.24, 0.38, 0.01, 0.35]","[0.49, 0.53, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,45,"[0.24, 0.22, 0.01, 0.35]","[0.49, 0.54, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,46,"[0.24, 0.35, 0.01, 0.35]","[0.49, 0.96, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,47,"[0.24, 0.25, 0.01, 0.35]","[0.49, 0.54, 0.99, 0.46]",0.38,0.46,False,,,,,
339,0,48,"[0.24, 0.05, 0.46, 0.35]","[0.49, 0.89, 0.38, 0.46]",,,True,0.42,0.08,0.09,B2,S2
339,0,49,"[0.24, 0.43, None, 0.35]","[0.49, 0.84, None, 0.46]",0.43,0.46,False,,,,,
340,0,0,"[0.0, 0.51, None, 0.95]","[1.0, 0.07, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
340,0,1,"[0.09, 0.36, None, 0.91]","[0.9, 0.28, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
340,0,2,"[0.19, 0.22, None, 0.87]","[0.8, 0.18, None, 0.26]",,,True,0.52,0.34,0.52,B3,S1
340,0,3,"[0.28, 0.17, None, 0.66]","[0.7, 0.81, None, 0.26]",,,True,0.46,0.2,0.2,B3,S3
340,0,4,"[0.38, 0.48, None, 0.35]","[0.6, 0.98, None, 0.3]",,,True,0.39,0.46,0.09,B1,S3
340,0,5,"[0.47, 0.66, None, 0.35]","[0.5, 0.39, None, 0.38]",,,True,0.52,0.32,0.14,B1,S3
340,0,6,"[0.57, 0.3, None, 0.35]","[0.4, 0.99, None, 0.41]",,,True,0.48,0.46,0.48,B0,S0
340,0,7,"[0.63, 0.22, None, 0.35]","[0.55, 0.85, None, 0.41]",,,True,0.52,0.37,0.11,B0,S3
340,0,8,"[0.52, 0.22, None, 0.35]","[0.49, 0.9, None, 0.46]",,,True,0.49,0.16,0.03,B0,S3
340,0,9,"[0.57, 0.23, None, 0.35]","[0.42, 0.27, None, 0.66]",,,True,0.42,0.22,0.37,B0,S1
340,0,10,"[0.38, 0.22, None, 0.35]","[0.36, 0.89, None, 0.66]",,,True,0.37,0.01,0.01,B0,S0
340,0,11,"[0.24, 0.46, None, 0.35]","[0.44, 0.36, None, 0.66]",,,True,0.41,0.29,0.3,B1,S1
340,0,12,"[0.24, 0.43, None, 0.35]","[0.44, 0.21, None, 0.66]",,,True,0.32,0.19,0.19,B1,S1
340,0,13,"[0.24, 0.34, None, 0.35]","[0.44, 0.42, None, 0.66]",0.35,0.42,False,,,,,
340,0,14,"[0.24, 0.3, 0.42, 0.35]","[0.44, 0.3, 0.35, 0.66]",,,True,0.36,0.49,0.21,B2,S1
340,0,15,"[0.24, 0.43, None, 0.35]","[0.44, 0.38, None, 0.66]",,,True,0.4,0.07,0.22,B1,S1
340,0,16,"[0.24, 0.26, None, 0.35]","[0.44, 0.52, None, 0.66]",0.35,0.44,False,,,,,
340,0,17,"[0.24, 0.44, 0.44, 0.35]","[0.44, 0.54, 0.35, 0.66]",,,True,0.4,0.42,0.39,B2,S2
340,0,18,"[0.24, 0.15, None, 0.35]","[0.44, 0.6, None, 0.66]",0.35,0.44,False,,,,,
340,0,19,"[0.24, 0.41, 0.44, 0.35]","[0.44, 0.5, 0.35, 0.66]",,,True,0.4,0.33,0.28,B2,S2
340,0,20,"[0.24, 0.15, None, 0.35]","[0.44, 0.45, None, 0.66]",0.35,0.44,False,,,,,
340,0,21,"[0.24, 0.12, 0.44, 0.35]","[0.44, 1.0, 0.99, 0.66]",,,True,0.44,0.24,0.0,B2,S0
340,0,22,"[0.24, 0.19, None, 0.35]","[0.49, 0.8, None, 0.66]",0.35,0.49,False,,,,,
340,0,23,"[0.24, 0.3, 0.01, 0.35]","[0.49, 0.95, 0.99, 0.66]",0.35,0.49,False,,,,,
340,0,24,"[0.24, 0.06, 0.01, 0.35]","[0.49, 0.93, 0.99, 0.66]",0.35,0.49,False,,,,,
340,0,25,"[0.24, 0.22, 0.01, 0.35]","[0.49, 0.53, 0.99, 0.66]",0.35,0.49,False,,,,,
340,0,26,"[0.24, 0.06, 0.01, 0.35]","[0.49, 0.58, 0.99, 0.66]",0.35,0.49,False,,,,,
340,0,27,"[0.24, 0.36, 0.01, 0.35]","[0.49, 0.96, 0.99, 0.66]",0.36,0.49,False,,,,,
340,0,28,"[0.24, 0.35, 0.01, 0.35]","[0.49, 0.41, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,29,"[0.24, 0.2, 0.01, 0.35]","[0.49, 0.9, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,30,"[0.24, 0.13, 0.01, 0.35]","[0.49, 0.9, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,31,"[0.24, 0.08, 0.01, 0.35]","[0.49, 0.59, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,32,"[0.24, 0.01, 0.01, 0.35]","[0.49, 0.44, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,33,"[0.24, 0.18, 0.01, 0.35]","[0.49, 0.76, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,34,"[0.24, 0.09, 0.01, 0.35]","[0.49, 0.65, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,35,"[0.24, 0.26, 0.01, 0.35]","[0.49, 0.47, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,36,"[0.24, 0.24, 0.01, 0.35]","[0.49, 0.42, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,37,"[0.24, 0.17, 0.01, 0.35]","[0.49, 0.5, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,38,"[0.24, 0.24, 0.01, 0.35]","[0.49, 0.97, 0.99, 0.66]",0.36,0.41,False,,,,,
340,0,39,"[0.24, 0.11, 0.01, 0.35]","[0.49, 0.4, 0.99, 0.66]",0.36,0.4,False,,,,,
340,0,40,"[0.24, 0.39, 0.01, 0.35]","[0.49, 0.68, 0.99, 0.66]",,,True,0.4,0.04,0.01,B1,S1
340,0,41,"[0.24, 0.42, None, 0.35]","[0.49, 0.55, None, 0.66]",0.42,0.49,False,,,,,
340,0,42,"[0.24, 0.06, 0.01, 0.35]","[0.49, 0.8, 0.42, 0.66]",,,True,0.42,0.02,0.16,B1,S2
340,0,43,"[0.24, 0.13, None, 0.35]","[0.49, 0.56, None, 0.66]",0.35,0.49,False,,,,,
340,0,44,"[0.24, 0.09, 0.01, 0.35]","[0.49, 0.6, 0.99, 0.66]",0.35,0.49,False,,,,,
340,0,45,"[0.24, 0.24, 0.01, 0.35]","[0.49, 0.59, 0.99, 0.66]",0.35,0.49,False,,,,,
340,0,46,"[0.24, 0.23, 0.01, 0.35]","[0.49, 0.76, 0.99, 0.66]",0.35,0.49,False,,,,,
340,0,47,"[0.24, 0.22, 0.01, 0.35]","[0.49, 0.9, 0.99, 0.66]",0.35,0.49,False,,,,,
340,0,48,"[0.24, 0.07, 0.49, 0.35]","[0.49, 0.74, 0.35, 0.66]",,,True,0.42,0.07,0.09,B2,S2
340,0,49,"[0.24, 0.1, None, 0.35]","[0.49, 0.84, None, 0.66]",0.35,0.49,False,,,,,
341,0,0,"[0.0, 0.26, None, 0.95]","[1.0, 0.16, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
341,0,1,"[0.09, 0.61, None, 0.91]","[0.9, 0.87, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
341,0,2,"[0.19, 0.56, None, 0.87]","[0.8, 0.2, None, 0.26]",,,True,0.53,0.33,0.53,B3,S1
341,0,3,"[0.28, 0.77, None, 0.66]","[0.7, 0.13, None, 0.26]",,,True,0.45,0.4,0.4,B1,S1
341,0,4,"[0.38, 0.05, None, 0.66]","[0.6, 0.43, None, 0.26]",,,True,0.46,0.2,0.2,B3,S3
341,0,5,"[0.47, 0.64, None, 0.35]","[0.5, 0.54, None, 0.3]",,,True,0.47,0.37,0.17,B1,S3
341,0,6,"[0.57, 0.34, None, 0.35]","[0.4, 0.58, None, 0.38]",,,True,0.47,0.47,0.09,B0,S3
341,0,7,"[0.63, 0.19, None, 0.35]","[0.3, 0.94, None, 0.41]",,,True,0.46,0.43,0.46,B0,S0
341,0,8,"[0.52, 0.41, None, 0.35]","[0.49, 0.38, None, 0.41]",,,True,0.45,0.2,0.34,B0,S1
341,0,9,"[0.57, 0.08, None, 0.35]","[0.42, 0.71, None, 0.41]",,,True,0.49,0.14,0.08,B0,S3
341,0,10,"[0.38, 0.2, None, 0.35]","[0.36, 0.96, None, 0.46]",,,True,0.37,0.01,0.01,B0,S0
341,0,11,"[0.24, 0.25, None, 0.35]","[0.44, 0.34, None, 0.46]",,,True,0.35,0.0,0.22,B3,S1
341,0,12,"[0.24, 0.34, None, 0.21]","[0.44, 0.26, None, 0.46]",,,True,0.3,0.39,0.15,B1,S1
341,0,13,"[0.24, 0.11, None, 0.21]","[0.44, 0.23, None, 0.46]",,,True,0.23,0.0,0.05,B0,S1
341,0,14,"[0.15, 0.36, None, 0.21]","[0.44, 0.84, None, 0.46]",0.36,0.44,False,,,,,
341,0,15,"[0.15, 0.4, 0.44, 0.21]","[0.44, 0.66, 0.36, 0.46]",,,True,0.4,0.45,0.4,B2,S2
341,0,16,"[0.15, 0.44, None, 0.21]","[0.44, 0.83, None, 0.46]",,,True,0.44,0.07,0.0,B1,S0
341,0,17,"[0.15, 0.08, None, 0.21]","[0.49, 0.53, None, 0.46]",0.21,0.46,False,,,,,
341,0,18,"[0.15, 0.4, 0.46, 0.21]","[0.49, 0.52, 0.99, 0.46]",,,True,0.46,0.36,0.0,B2,S3
341,0,19,"[0.15, 0.36, None, 0.21]","[0.49, 0.91, None, 0.66]",0.36,0.49,False,,,,,
341,0,20,"[0.15, 0.35, 0.49, 0.21]","[0.49, 0.66, 0.36, 0.66]",,,True,0.43,0.3,0.31,B2,S2
341,0,21,"[0.15, 0.24, None, 0.21]","[0.49, 0.95, None, 0.66]",0.24,0.49,False,,,,,
341,0,22,"[0.15, 0.15, 0.49, 0.21]","[0.49, 0.5, 0.99, 0.66]",,,True,0.49,0.19,0.0,B2,S0
341,0,23,"[0.15, 0.16, None, 0.21]","[0.55, 0.91, None, 0.66]",0.21,0.55,False,,,,,
341,0,24,"[0.15, 0.29, 0.01, 0.21]","[0.55, 0.76, 0.99, 0.66]",0.29,0.55,False,,,,,
341,0,25,"[0.15, 0.18, 0.01, 0.21]","[0.55, 0.89, 0.99, 0.66]",0.29,0.55,False,,,,,
341,0,26,"[0.15, 0.1, 0.01, 0.21]","[0.55, 0.91, 0.99, 0.66]",0.29,0.55,False,,,,,
341,0,27,"[0.15, 0.11, 0.01, 0.21]","[0.55, 0.98, 0.99, 0.66]",0.29,0.55,False,,,,,
341,0,28,"[0.15, 0.22, 0.01, 0.21]","[0.55, 0.9, 0.99, 0.66]",0.29,0.55,False,,,,,
341,0,29,"[0.15, 0.14, 0.01, 0.21]","[0.55, 0.83, 0.99, 0.66]",0.29,0.55,False,,,,,
341,0,30,"[0.15, 0.02, 0.01, 0.21]","[0.55, 0.66, 0.99, 0.66]",0.29,0.55,False,,,,,
341,0,31,"[0.15, 0.36, 0.01, 0.21]","[0.55, 0.92, 0.99, 0.66]",0.36,0.55,False,,,,,
341,0,32,"[0.15, 0.24, 0.01, 0.21]","[0.55, 0.43, 0.99, 0.66]",0.36,0.43,False,,,,,
341,0,33,"[0.15, 0.24, 0.01, 0.21]","[0.55, 0.93, 0.99, 0.66]",0.36,0.43,False,,,,,
341,0,34,"[0.15, 0.47, 0.01, 0.21]","[0.55, 1.0, 0.99, 0.66]",,,True,0.45,0.02,0.06,B1,S1
341,0,35,"[0.15, 0.37, None, 0.21]","[0.55, 0.58, None, 0.66]",0.37,0.55,False,,,,,
341,0,36,"[0.15, 0.25, 0.01, 0.21]","[0.55, 0.48, 0.37, 0.66]",,,True,0.37,0.07,0.11,B1,S2
341,0,37,"[0.15, 0.4, None, 0.21]","[0.55, 0.68, None, 0.66]",0.4,0.55,False,,,,,
341,0,38,"[0.15, 0.38, 0.01, 0.21]","[0.55, 0.82, 0.99, 0.66]",0.4,0.55,False,,,,,
341,0,39,"[0.15, 0.14, 0.01, 0.21]","[0.55, 0.63, 0.99, 0.66]",0.4,0.55,False,,,,,
341,0,40,"[0.15, 0.39, 0.01, 0.21]","[0.55, 0.81, 0.99, 0.66]",0.4,0.55,False,,,,,
341,0,41,"[0.15, 0.32, 0.01, 0.21]","[0.55, 0.72, 0.99, 0.66]",0.4,0.55,False,,,,,
341,0,42,"[0.15, 0.23, 0.01, 0.21]","[0.55, 0.87, 0.99, 0.66]",0.4,0.55,False,,,,,
341,0,43,"[0.15, 0.05, 0.01, 0.21]","[0.55, 0.61, 0.99, 0.66]",0.4,0.55,False,,,,,
341,0,44,"[0.15, 0.05, 0.01, 0.21]","[0.55, 0.93, 0.99, 0.66]",0.4,0.55,False,,,,,
341,0,45,"[0.15, 0.09, 0.01, 0.21]","[0.55, 0.91, 0.99, 0.66]",0.4,0.55,False,,,,,
341,0,46,"[0.15, 0.17, 0.01, 0.21]","[0.55, 0.95, 0.99, 0.66]",0.4,0.55,False,,,,,
341,0,47,"[0.15, 0.08, 0.01, 0.21]","[0.55, 0.76, 0.99, 0.66]",0.4,0.55,False,,,,,
341,0,48,"[0.15, 0.07, 0.55, 0.21]","[0.55, 0.66, 0.4, 0.66]",,,True,0.48,0.02,0.14,B2,S2
341,0,49,"[0.15, 0.11, None, 0.21]","[0.55, 0.76, None, 0.66]",0.21,0.55,False,,,,,
342,0,0,"[0.0, 0.14, None, 0.95]","[1.0, 0.15, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
342,0,1,"[0.09, 0.51, None, 0.91]","[0.9, 0.57, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
342,0,2,"[0.19, 0.82, None, 0.87]","[0.8, 0.45, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
342,0,3,"[0.28, 0.83, None, 0.66]","[0.7, 0.66, None, 0.3]",,,True,0.57,0.29,0.27,B1,S3
342,0,4,"[0.38, 0.83, None, 0.66]","[0.6, 0.71, None, 0.38]",,,True,0.6,0.23,0.22,B1,S3
342,0,5,"[0.47, 0.18, None, 0.66]","[0.5, 0.55, None, 0.41]",,,True,0.54,0.12,0.12,B3,S3
342,0,6,"[0.57, 0.19, None, 0.35]","[0.4, 0.18, None, 0.46]",,,True,0.37,0.57,0.37,B0,S1
342,0,7,"[0.63, 0.0, None, 0.35]","[0.3, 0.77, None, 0.46]",,,True,0.46,0.43,0.46,B0,S0
342,0,8,"[0.52, 0.47, None, 0.35]","[0.49, 0.26, None, 0.46]",,,True,0.39,0.26,0.34,B0,S1
342,0,9,"[0.57, 0.17, None, 0.35]","[0.42, 0.98, None, 0.46]",,,True,0.5,0.14,0.14,B0,S0
342,0,10,"[0.38, 0.01, None, 0.35]","[0.44, 0.14, None, 0.46]",,,True,0.26,0.12,0.15,B0,S1
342,0,11,"[0.24, 0.06, None, 0.35]","[0.44, 0.45, None, 0.46]",0.35,0.44,False,,,,,
342,0,12,"[0.24, 0.57, 0.44, 0.35]","[0.44, 0.63, 0.35, 0.46]",,,True,0.46,0.23,0.46,B1,S2
342,0,13,"[0.24, 0.16, None, 0.35]","[0.44, 0.54, None, 0.46]",0.35,0.44,False,,,,,
342,0,14,"[0.24, 0.14, 0.44, 0.35]","[0.44, 0.8, 0.35, 0.46]",,,True,0.4,0.45,0.28,B2,S2
342,0,15,"[0.24, 0.16, None, 0.35]","[0.44, 0.62, None, 0.46]",0.35,0.44,False,,,,,
342,0,16,"[0.24, 0.23, 0.44, 0.35]","[0.44, 0.37, 0.99, 0.46]",,,True,0.41,0.41,0.28,B2,S1
342,0,17,"[0.24, 0.18, None, 0.35]","[0.44, 0.73, None, 0.46]",0.35,0.44,False,,,,,
342,0,18,"[0.24, 0.39, 0.44, 0.35]","[0.44, 0.87, 0.99, 0.46]",,,True,0.44,0.29,0.0,B2,S0
342,0,19,"[0.24, 0.27, None, 0.35]","[0.49, 0.73, None, 0.46]",0.35,0.46,False,,,,,
342,0,20,"[0.24, 0.01, 0.46, 0.35]","[0.49, 0.52, 0.99, 0.46]",,,True,0.46,0.22,0.0,B2,S3
342,0,21,"[0.24, 0.43, None, 0.35]","[0.49, 0.62, None, 0.66]",0.43,0.49,False,,,,,
342,0,22,"[0.24, 0.2, 0.01, 0.35]","[0.49, 0.2, 0.43, 0.66]",,,True,0.31,0.2,0.16,B1,S1
342,0,23,"[0.24, 0.32, None, 0.35]","[0.49, 0.54, None, 0.66]",0.35,0.49,False,,,,,
342,0,24,"[0.24, 0.15, 0.01, 0.35]","[0.49, 0.54, 0.99, 0.66]",0.35,0.49,False,,,,,
342,0,25,"[0.24, 0.13, 0.01, 0.35]","[0.49, 0.42, 0.99, 0.66]",0.35,0.42,False,,,,,
342,0,26,"[0.24, 0.0, 0.01, 0.35]","[0.49, 0.35, 0.99, 0.66]",,,True,0.35,0.0,0.16,B3,S1
342,0,27,"[0.24, 0.39, None, 0.21]","[0.49, 0.61, None, 0.66]",0.39,0.49,False,,,,,
342,0,28,"[0.24, 0.16, 0.01, 0.21]","[0.49, 0.91, 0.39, 0.66]",,,True,0.39,0.08,0.13,B1,S2
342,0,29,"[0.24, 0.24, None, 0.21]","[0.49, 0.55, None, 0.66]",0.24,0.49,False,,,,,
342,0,30,"[0.24, 0.41, 0.01, 0.21]","[0.49, 0.4, 0.99, 0.66]",,,True,0.41,0.03,0.02,B1,S1
342,0,31,"[0.24, 0.3, None, 0.21]","[0.49, 0.99, None, 0.66]",0.3,0.49,False,,,,,
342,0,32,"[0.24, 0.35, 0.01, 0.21]","[0.49, 0.98, 0.99, 0.66]",0.35,0.49,False,,,,,
342,0,33,"[0.24, 0.15, 0.01, 0.21]","[0.49, 0.64, 0.99, 0.66]",0.35,0.49,False,,,,,
342,0,34,"[0.24, 0.3, 0.01, 0.21]","[0.49, 0.99, 0.99, 0.66]",0.35,0.49,False,,,,,
342,0,35,"[0.24, 0.33, 0.01, 0.21]","[0.49, 0.73, 0.99, 0.66]",0.35,0.49,False,,,,,
342,0,36,"[0.24, 0.27, 0.01, 0.21]","[0.49, 0.67, 0.99, 0.66]",0.35,0.49,False,,,,,
342,0,37,"[0.24, 0.01, 0.01, 0.21]","[0.49, 0.61, 0.99, 0.66]",0.35,0.49,False,,,,,
342,0,38,"[0.24, 0.18, 0.01, 0.21]","[0.49, 0.64, 0.99, 0.66]",0.35,0.49,False,,,,,
342,0,39,"[0.24, 0.38, 0.01, 0.21]","[0.49, 0.54, 0.99, 0.66]",0.38,0.49,False,,,,,
342,0,40,"[0.24, 0.13, 0.01, 0.21]","[0.49, 0.59, 0.99, 0.66]",0.38,0.49,False,,,,,
342,0,41,"[0.24, 0.34, 0.01, 0.21]","[0.49, 0.62, 0.99, 0.66]",0.38,0.49,False,,,,,
342,0,42,"[0.24, 0.25, 0.01, 0.21]","[0.49, 0.82, 0.99, 0.66]",0.38,0.49,False,,,,,
342,0,43,"[0.24, 0.14, 0.01, 0.21]","[0.49, 0.88, 0.99, 0.66]",0.38,0.49,False,,,,,
342,0,44,"[0.24, 0.13, 0.01, 0.21]","[0.49, 0.99, 0.99, 0.66]",0.38,0.49,False,,,,,
342,0,45,"[0.24, 0.01, 0.01, 0.21]","[0.49, 0.95, 0.99, 0.66]",0.38,0.49,False,,,,,
342,0,46,"[0.24, 0.13, 0.01, 0.21]","[0.49, 1.0, 0.99, 0.66]",0.38,0.49,False,,,,,
342,0,47,"[0.24, 0.42, 0.01, 0.21]","[0.49, 0.52, 0.99, 0.66]",0.42,0.49,False,,,,,
342,0,48,"[0.24, 0.35, 0.49, 0.21]","[0.49, 0.87, 0.42, 0.66]",,,True,0.46,0.04,0.13,B2,S2
342,0,49,"[0.24, 0.38, None, 0.21]","[0.49, 0.78, None, 0.66]",0.38,0.49,False,,,,,
343,0,0,"[0.0, 0.25, None, 0.95]","[1.0, 0.86, None, 0.06]",,,True,0.51,0.45,0.45,B3,S3
343,0,1,"[0.09, 0.24, None, 0.91]","[0.9, 0.12, None, 0.08]",,,True,0.5,0.42,0.42,B3,S3
343,0,2,"[0.19, 0.81, None, 0.87]","[0.8, 0.79, None, 0.26]",,,True,0.56,0.3,0.3,B3,S3
343,0,3,"[0.28, 0.29, None, 0.66]","[0.7, 0.94, None, 0.3]",,,True,0.48,0.18,0.18,B3,S3
343,0,4,"[0.38, 0.14, None, 0.35]","[0.6, 0.06, None, 0.38]",,,True,0.22,0.72,0.21,B0,S1
343,0,5,"[0.45, 0.23, None, 0.35]","[0.5, 0.96, None, 0.38]",,,True,0.41,0.48,0.03,B0,S3
